Station,Year,Month,Day,Rainfall,Sunshine,Humidity,Temperature
Ambaganctg,2009,6,10,0,9.8,79,30
Ambaganctg,2009,6,11,0,10.8,79,30
Ambaganctg,2009,6,12,0,11.3,81,29.6
Ambaganctg,2009,6,13,37,10.5,80,30.3
Ambaganctg,2009,6,14,0,9.2,80,30.3
Ambaganctg,2009,6,15,5,10.7,80,30.6
Ambaganctg,2009,6,16,0,8.5,81,31.1
Ambaganctg,2009,6,17,0,6.8,78,31.4
Ambaganctg,2009,6,18,0,5.5,79,30.3
Ambaganctg,2009,6,19,1,7,79,29.6
Ambaganctg,2009,6,20,2,0.8,78,28.9
Ambaganctg,2009,6,21,0,8.2,76,30.5
Ambaganctg,2009,6,22,0,5.2,77,30.4
Ambaganctg,2009,6,23,0,9.8,76,30.6
Ambaganctg,2009,6,24,0,8.6,78,29.6
Ambaganctg,2009,6,25,0,9.7,73,29.4
Ambaganctg,2009,6,26,0,7,75,29.7
Ambaganctg,2009,6,27,0,6,83,28.6
Ambaganctg,2009,6,28,10,0.3,91,26.4
Ambaganctg,2009,6,29,44,0.7,92,26.8
Ambaganctg,2009,6,30,105,0.3,92,27.9
Ambaganctg,2009,7,1,93,0,96,26.1
Ambaganctg,2009,7,2,37,0.4,93,26.1
Ambaganctg,2009,7,3,87,4.9,87,27.1
Ambaganctg,2009,7,4,23,8.8,80,29
Ambaganctg,2009,7,5,0,6.8,82,29
Ambaganctg,2009,7,6,0,1.8,90,27.1
Ambaganctg,2009,7,7,39,0,94,26.1
Ambaganctg,2009,7,8,82,1.5,89,27.2
Ambaganctg,2009,7,9,38,0.4,94,26
Ambaganctg,2009,7,10,35,0,89,26.8
Ambaganctg,2009,7,11,29,2.8,90,27.3
Ambaganctg,2009,7,12,4,10.4,82,28.9
Ambaganctg,2009,7,13,0,9.8,78,29.8
Ambaganctg,2009,7,14,1,7.2,77,29
Ambaganctg,2009,7,15,0,0,84,27.4
Ambaganctg,2009,7,16,12,1.3,92,26.7
Ambaganctg,2009,7,17,34,11.8,80,29.4
Ambaganctg,2009,7,18,0,10.3,81,29.5
Ambaganctg,2009,7,19,2,10.7,72,29.7
Ambaganctg,2009,7,20,0,7.2,76,29.2
Ambaganctg,2009,7,21,1,4.3,80,28.8
Ambaganctg,2009,7,22,19,4.2,85,28.3
Ambaganctg,2009,7,23,0,6.9,81,29
Ambaganctg,2009,7,24,0,10.3,82,29.6
Ambaganctg,2009,7,25,0,10.8,80,30.2
Ambaganctg,2009,7,26,0,3.2,85,28.8
Ambaganctg,2009,7,27,4,0,96,26.7
Ambaganctg,2009,7,28,106,0,96,26.7
Ambaganctg,2009,7,29,136,0,97,26
Ambaganctg,2009,7,30,144,0,96,26.2
Ambaganctg,2009,7,31,99,0,95,26.9
Ambaganctg,2009,8,1,14,3.3,88,28.5
Ambaganctg,2009,8,2,1,3.9,87,28.8
Ambaganctg,2009,8,3,2,8.4,81,30
Ambaganctg,2009,8,4,7,9.2,82,30.1
Ambaganctg,2009,8,5,0,3.9,86,29.3
Ambaganctg,2009,8,6,43,0,88,29.1
Ambaganctg,2009,8,7,3,6,88,28.8
Ambaganctg,2009,8,8,4,10,84,28.8
Ambaganctg,2009,8,9,30,9.6,83,29
Ambaganctg,2009,8,10,0,5.7,82,29.2
Ambaganctg,2009,8,11,0,0.3,82,29.5
Ambaganctg,2009,8,12,1,0,88,28.4
Ambaganctg,2009,8,13,1,2,92,27.1
Ambaganctg,2009,8,14,58,0,86,28.3
Ambaganctg,2009,8,15,2,0.2,92,27.2
Ambaganctg,2009,8,16,24,0,82,28.9
Ambaganctg,2009,8,17,2,3.8,82,29
Ambaganctg,2009,8,18,3,5.9,85,28.1
Ambaganctg,2009,8,19,23,3.6,94,26.2
Ambaganctg,2009,8,20,94,0.4,97,24.9
Ambaganctg,2009,8,21,148,0,97,25.4
Ambaganctg,2009,8,22,57,0.2,93,26
Ambaganctg,2009,8,23,32,1.6,90,27.2
Ambaganctg,2009,8,24,2,3.7,84,28.4
Ambaganctg,2009,8,25,9,7.7,76,28.6
Ambaganctg,2009,8,26,2,1.3,88,26.8
Ambaganctg,2009,8,27,6,0,87,26.8
Ambaganctg,2009,8,28,1,11.2,82,29.2
Ambaganctg,2009,8,29,0,8,82,29.4
Ambaganctg,2009,8,30,0,1.2,94,27.1
Ambaganctg,2009,8,31,0,1.2,94,27.1
Ambaganctg,2009,9,1,5,9.1,83,28.9
Ambaganctg,2009,9,2,0,7,79,30
Ambaganctg,2009,9,3,0,6.7,75,29.6
Ambaganctg,2009,9,4,0,3.3,77,28.6
Ambaganctg,2009,9,5,3,4,83,28.4
Ambaganctg,2009,9,6,10,4.4,81,28.7
Ambaganctg,2009,9,7,0,6.7,83,28.3
Ambaganctg,2009,9,8,21,0,89,26.2
Ambaganctg,2009,9,9,13,0,87,27.3
Ambaganctg,2009,9,10,6,4.7,85,28.3
Ambaganctg,2009,9,11,0,8,82,29.9
Ambaganctg,2009,9,12,0,8.3,83,30.9
Ambaganctg,2009,9,13,0,2.2,84,29.4
Ambaganctg,2009,9,14,9,1.6,89,27.5
Ambaganctg,2009,9,15,91,2.4,91,27
Ambaganctg,2009,9,16,11,3.4,90,27.8
Ambaganctg,2009,9,17,2,5.5,84,28.7
Ambaganctg,2009,9,18,0,6.2,82,28.7
Ambaganctg,2009,9,19,0,5.2,83,28.2
Ambaganctg,2009,9,20,1,0,92,26.5
Ambaganctg,2009,9,21,34,0.9,90,26.7
Ambaganctg,2009,9,22,8,6,85,27.1
Ambaganctg,2009,9,23,6,5.9,84,27.8
Ambaganctg,2009,9,24,3,6.7,84,28.4
Ambaganctg,2009,9,25,4,8,84,29
Ambaganctg,2009,9,26,0,10.1,84,30.1
Ambaganctg,2009,9,27,33,0.9,87,28.5
Ambaganctg,2009,9,28,1,3.8,85,28.7
Ambaganctg,2009,9,29,0,8.6,81,28.8
Ambaganctg,2009,9,30,0,9.4,79,29.6
Ambaganctg,2009,10,1,1,7.2,84,29.2
Ambaganctg,2009,10,2,0,7.9,84,29.4
Ambaganctg,2009,10,3,49,1,89,27
Ambaganctg,2009,10,4,13,4.5,88,27.5
Ambaganctg,2009,10,5,38,7.3,74,27.9
Ambaganctg,2009,10,6,0,4.4,83,28.4
Ambaganctg,2009,10,7,0,7.5,82,29
Ambaganctg,2009,10,8,1,4.9,86,28.2
Ambaganctg,2009,10,9,100,0,97,26
Ambaganctg,2009,10,10,59,5.1,87,27.9
Ambaganctg,2009,10,11,0,3,89,27.5
Ambaganctg,2009,10,12,1,8.8,80,28.3
Ambaganctg,2009,10,13,0,9.6,79,28.9
Ambaganctg,2009,10,14,0,8.4,82,28.5
Ambaganctg,2009,10,15,2,1.2,89,26.7
Ambaganctg,2009,10,16,10,0,90,26.4
Ambaganctg,2009,10,17,47,9.1,86,27.8
Ambaganctg,2009,10,18,0,8.9,83,28.6
Ambaganctg,2009,10,19,0,5.3,85,27.8
Ambaganctg,2009,10,20,0,9.9,74,26.3
Ambaganctg,2009,10,21,0,9.8,75,25.4
Ambaganctg,2009,10,22,0,10.2,79,26.1
Ambaganctg,2009,10,23,0,9.9,77,26.6
Ambaganctg,2009,10,24,0,9.2,76,26.7
Ambaganctg,2009,10,25,0,10.4,74,26.4
Ambaganctg,2009,10,26,0,10.3,73,27.8
Ambaganctg,2009,10,27,0,10.3,77,25.7
Ambaganctg,2009,10,28,0,10.1,76,25.5
Ambaganctg,2009,10,29,0,9.2,79,26.4
Ambaganctg,2009,10,30,0,10.4,76,26
Ambaganctg,2009,10,31,0,10.4,78,25.8
Ambaganctg,2009,11,1,0,10.4,79,26.8
Ambaganctg,2009,11,2,0,10.1,78,28.3
Ambaganctg,2009,11,3,0,5.5,79,27.8
Ambaganctg,2009,11,4,0,5.9,81,28.3
Ambaganctg,2009,11,5,0,0.2,82,25.9
Ambaganctg,2009,11,6,0,9.1,79,27.2
Ambaganctg,2009,11,7,0,9.8,75,27.3
Ambaganctg,2009,11,8,0,9.9,71,27.1
Ambaganctg,2009,11,9,0,9.9,65,25.9
Ambaganctg,2009,11,10,0,8.1,68,25.8
Ambaganctg,2009,11,11,0,8.8,73,25.7
Ambaganctg,2009,11,12,0,7.9,71,25.6
Ambaganctg,2009,11,13,0,9.6,71,25.9
Ambaganctg,2009,11,14,0,9.7,76,26.6
Ambaganctg,2009,11,15,0,5.7,85,27.5
Ambaganctg,2009,11,16,5,4.3,86,27.5
Ambaganctg,2009,11,17,0,9.2,83,27.3
Ambaganctg,2009,11,18,0,0.5,89,25.1
Ambaganctg,2009,11,19,20,0,95,23.4
Ambaganctg,2009,11,20,14,9.3,72,24.1
Ambaganctg,2009,11,21,0,9.6,70,21.9
Ambaganctg,2009,11,22,0,9.4,70,20.4
Ambaganctg,2009,11,23,0,8.7,75,20.5
Ambaganctg,2009,11,24,0,7,76,20.9
Ambaganctg,2009,11,25,0,8.8,76,21.9
Ambaganctg,2009,11,26,0,9.3,76,22.3
Ambaganctg,2009,11,27,0,9.5,74,22.3
Ambaganctg,2009,11,28,0,9.7,70,21.2
Ambaganctg,2009,11,29,0,9.8,73,22
Ambaganctg,2009,11,30,0,9.7,75,22.4
Ambaganctg,2009,12,1,0,9.3,77,22.1
Ambaganctg,2009,12,2,0,9.4,78,22.3
Ambaganctg,2009,12,3,0,9.4,77,22.3
Ambaganctg,2009,12,4,0,8,78,22.2
Ambaganctg,2009,12,5,0,8.5,78,21.9
Ambaganctg,2009,12,6,0,8.3,76,22
Ambaganctg,2009,12,7,0,5.9,81,21.6
Ambaganctg,2009,12,8,0,5.5,78,21.1
Ambaganctg,2009,12,9,0,7.5,75,20.5
Ambaganctg,2009,12,10,0,7.3,84,20
Ambaganctg,2009,12,11,0,6.6,88,19.7
Ambaganctg,2009,12,12,0,6.8,88,20.1
Ambaganctg,2009,12,13,0,7,86,20.7
Ambaganctg,2009,12,14,0,8.4,80,20.4
Ambaganctg,2009,12,15,0,8.6,77,20.8
Ambaganctg,2009,12,16,0,7.7,64,21.3
Ambaganctg,2009,12,17,0,4.3,74,21.6
Ambaganctg,2009,12,18,0,8.8,67,22.5
Ambaganctg,2009,12,19,0,8.3,68,22.9
Ambaganctg,2009,12,20,0,9.1,60,22
Ambaganctg,2009,12,21,0,9,63,20.1
Ambaganctg,2009,12,22,0,9.2,70,20.8
Ambaganctg,2009,12,23,0,9.2,73,19.5
Ambaganctg,2009,12,24,0,7.5,70,18.9
Ambaganctg,2009,12,25,0,7.3,63,17.6
Ambaganctg,2009,12,26,0,7.9,68,17.6
Ambaganctg,2009,12,27,0,8.5,69,17.6
Ambaganctg,2009,12,28,0,7.8,76,17.5
Ambaganctg,2009,12,29,0,8.6,70,18.3
Ambaganctg,2009,12,30,0,8.6,78,18.8
Ambaganctg,2009,12,31,0,6.7,72,19.6
Ambaganctg,2010,1,1,0,8.5,72,19.1
Ambaganctg,2010,1,2,0,5.9,84,18
Ambaganctg,2010,1,3,0,8.7,78,19.3
Ambaganctg,2010,1,4,0,6.2,88,17.7
Ambaganctg,2010,1,5,0,7.7,77,18
Ambaganctg,2010,1,6,0,8.1,78,17.5
Ambaganctg,2010,1,7,0,9.2,78,18.5
Ambaganctg,2010,1,8,0,9.7,66,20.8
Ambaganctg,2010,1,9,0,8.9,60,20.8
Ambaganctg,2010,1,10,0,9,61,20.2
Ambaganctg,2010,1,11,0,7.7,68,19.1
Ambaganctg,2010,1,12,0,9.1,67,17.5
Ambaganctg,2010,1,13,0,7.1,72,17.7
Ambaganctg,2010,1,14,0,1.4,69,19.2
Ambaganctg,2010,1,15,0,8,65,20.4
Ambaganctg,2010,1,16,0,6.5,74,18.6
Ambaganctg,2010,1,17,0,3.1,88,16.6
Ambaganctg,2010,1,18,0,0,90,16.5
Ambaganctg,2010,1,19,0,5.2,84,16.8
Ambaganctg,2010,1,20,0,6.6,82,18.2
Ambaganctg,2010,1,21,0,7.3,81,19.6
Ambaganctg,2010,1,22,0,9.5,71,20.2
Ambaganctg,2010,1,23,0,9.8,67,19.8
Ambaganctg,2010,1,24,0,9.7,62,20.9
Ambaganctg,2010,1,25,0,10.1,69,21
Ambaganctg,2010,1,26,0,9.3,67,20.6
Ambaganctg,2010,1,27,0,9.1,57,21.2
Ambaganctg,2010,1,28,0,9.6,51,21.4
Ambaganctg,2010,1,29,0,9.9,56,20.9
Ambaganctg,2010,1,30,0,9.5,58,20.6
Ambaganctg,2010,1,31,0,9.3,53,21
Ambaganctg,2010,2,1,0,9.3,49,20.6
Ambaganctg,2010,2,2,0,9.9,49,19.8
Ambaganctg,2010,2,3,0,9.6,48,21.1
Ambaganctg,2010,2,4,0,10,47,20.8
Ambaganctg,2010,2,5,0,9.8,40,20.7
Ambaganctg,2010,2,6,0,9.8,49,20.5
Ambaganctg,2010,2,7,0,10.1,61,20.5
Ambaganctg,2010,2,8,0,9.2,66,21.1
Ambaganctg,2010,2,9,0,6,71,21.5
Ambaganctg,2010,2,10,0,8.7,64,22.8
Ambaganctg,2010,2,11,0,8.6,54,24.7
Ambaganctg,2010,2,12,0,10.1,46,24
Ambaganctg,2010,2,13,0,8.8,61,23
Ambaganctg,2010,2,14,0,9.3,61,24
Ambaganctg,2010,2,15,0,8.6,70,24
Ambaganctg,2010,2,16,0,5.6,60,23.9
Ambaganctg,2010,2,17,0,2.4,73,24.9
Ambaganctg,2010,2,18,0,3,60,23.7
Ambaganctg,2010,2,19,0,10.1,41,22.9
Ambaganctg,2010,2,20,0,8.4,58,22.3
Ambaganctg,2010,2,21,0,8.7,55,22.8
Ambaganctg,2010,2,22,0,9.7,48,23.4
Ambaganctg,2010,2,23,0,9.4,62,23.8
Ambaganctg,2010,2,24,0,9.5,81,23.8
Ambaganctg,2010,2,25,0,7.1,82,25.2
Ambaganctg,2010,2,26,9,9.4,79,25
Ambaganctg,2010,2,27,0,9.4,66,25.9
Ambaganctg,2010,2,28,0,8.9,75,25
Ambaganctg,2010,3,1,0,8.5,75,25.5
Ambaganctg,2010,3,2,0,8.9,80,26.3
Ambaganctg,2010,3,3,0,6.5,81,26.3
Ambaganctg,2010,3,4,0,6.4,77,26.7
Ambaganctg,2010,3,5,0,6.3,77,26.8
Ambaganctg,2010,3,6,0,3.9,80,26.5
Ambaganctg,2010,3,7,0,8.1,82,27.2
Ambaganctg,2010,3,8,0,5.4,77,27.4
Ambaganctg,2010,3,9,0,9.6,42,28.7
Ambaganctg,2010,3,10,0,9.6,39,28.2
Ambaganctg,2010,3,11,0,9.7,46,27.9
Ambaganctg,2010,3,12,0,9.2,54,27.5
Ambaganctg,2010,3,13,0,5.6,73,26.5
Ambaganctg,2010,3,14,0,7.8,79,26.5
Ambaganctg,2010,3,15,0,8.5,74,27.1
Ambaganctg,2010,3,16,0,8.5,57,27.7
Ambaganctg,2010,3,17,0,8.3,56,28.7
Ambaganctg,2010,3,18,0,8.1,58,28.9
Ambaganctg,2010,3,19,0,9.2,54,28.7
Ambaganctg,2010,3,20,0,9.1,50,28.7
Ambaganctg,2010,3,21,0,9.4,60,29.7
Ambaganctg,2010,3,22,0,9.3,75,28.1
Ambaganctg,2010,3,23,0,8,77,28.1
Ambaganctg,2010,3,24,0,7.8,76,27.8
Ambaganctg,2010,3,25,0,9.1,77,27.9
Ambaganctg,2010,3,26,0,7.8,76,28.1
Ambaganctg,2010,3,27,0,7.6,75,28.5
Ambaganctg,2010,3,28,0,6.1,74,28.3
Ambaganctg,2010,3,29,0,8.4,76,27.1
Ambaganctg,2010,3,30,7,3.6,86,27.8
Ambaganctg,2010,3,31,43,0.2,87,27.4
Ambaganctg,2010,4,1,10,5.7,82,29
Ambaganctg,2010,4,2,1,8.3,85,29.1
Ambaganctg,2010,4,3,0,9.3,79,29.2
Ambaganctg,2010,4,4,0,8.4,79,29.1
Ambaganctg,2010,4,5,0,8.9,78,29.1
Ambaganctg,2010,4,6,0,8.1,78,29.5
Ambaganctg,2010,4,7,0,7.7,80,29.6
Ambaganctg,2010,4,8,0,8.1,83,29.6
Ambaganctg,2010,4,9,0,7.1,81,28.9
Ambaganctg,2010,4,10,0,7.6,77,29.2
Ambaganctg,2010,4,11,0,7.5,74,29.5
Ambaganctg,2010,4,12,0,8.9,73,29.5
Ambaganctg,2010,4,13,0,9.7,74,29.8
Ambaganctg,2010,4,14,0,8.7,73,30
Ambaganctg,2010,4,15,0,8.1,77,30.1
Ambaganctg,2010,4,16,0,9,70,30.7
Ambaganctg,2010,4,17,0,9.6,74,29.6
Ambaganctg,2010,4,18,0,6.4,72,29
Ambaganctg,2010,4,19,0,7.6,75,29.9
Ambaganctg,2010,4,20,0,5.7,76,29.8
Ambaganctg,2010,4,21,1,4.6,73,30.2
Ambaganctg,2010,4,22,0,7.8,74,30.4
Ambaganctg,2010,4,23,0,7,74,30.4
Ambaganctg,2010,4,24,0,7.9,73,30.4
Ambaganctg,2010,4,25,0,5.5,80,28.6
Ambaganctg,2010,4,26,36,10.1,75,29.1
Ambaganctg,2010,4,27,2,10.7,73,29.3
Ambaganctg,2010,4,28,0,5.2,76,29.8
Ambaganctg,2010,4,29,0,4.1,76,29
Ambaganctg,2010,4,30,0,9.1,79,29.1
Ambaganctg,2010,5,1,0,9.7,75,30.5
Ambaganctg,2010,5,2,0,9.6,73,30.1
Ambaganctg,2010,5,3,0,9.5,72,31
Ambaganctg,2010,5,4,0,6.3,79,29.8
Ambaganctg,2010,5,5,19,6.2,71,30.3
Ambaganctg,2010,5,6,0,5,71,29.8
Ambaganctg,2010,5,7,1,10.5,71,29.6
Ambaganctg,2010,5,8,0,10.3,72,30.1
Ambaganctg,2010,5,9,2,8.7,75,30.8
Ambaganctg,2010,5,10,5,7.7,76,30.3
Ambaganctg,2010,5,11,1,10.3,77,31
Ambaganctg,2010,5,12,0,8.5,75,31.3
Ambaganctg,2010,5,13,0,10.6,72,31.3
Ambaganctg,2010,5,14,0,10.2,73,29.9
Ambaganctg,2010,5,15,1,10.8,70,30.8
Ambaganctg,2010,5,16,0,10.6,73,31.4
Ambaganctg,2010,5,17,0,11.1,74,30.9
Ambaganctg,2010,5,18,0,8,71,31.5
Ambaganctg,2010,5,19,0,3.8,73,30.7
Ambaganctg,2010,5,20,0,4.1,79,28.6
Ambaganctg,2010,5,21,22,0.5,92,26.5
Ambaganctg,2010,5,22,32,0.1,93,25.8
Ambaganctg,2010,5,23,41,0,94,26
Ambaganctg,2010,5,24,17,0,96,25.2
Ambaganctg,2010,5,25,24,7.5,78,29.8
Ambaganctg,2010,5,26,0,4.7,86,27.8
Ambaganctg,2010,5,27,31,6.6,78,28.4
Ambaganctg,2010,5,28,0,0.7,82,27.5
Ambaganctg,2010,5,29,38,5.75,86,27.1
Ambaganctg,2010,5,30,29,4.4,82,27.3
Ambaganctg,2010,5,31,19,0,87,25.1
Ambaganctg,2010,6,1,18,2.6,80,29.4
Ambaganctg,2010,6,2,0,7.1,84,30.5
Ambaganctg,2010,6,3,0,3.3,86,28.2
Ambaganctg,2010,6,4,27,3.5,89,27.3
Ambaganctg,2010,6,5,24,5.6,82,28.8
Ambaganctg,2010,6,6,0,1,83,28.7
Ambaganctg,2010,6,7,22,6.6,82,30.8
Ambaganctg,2010,6,8,0,9.2,80,31.1
Ambaganctg,2010,6,9,0,10.7,78,31
Ambaganctg,2010,6,10,0,6.3,82,29.7
Ambaganctg,2010,6,11,0,6.9,79,30.1
Ambaganctg,2010,6,12,0,4.2,83,28.5
Ambaganctg,2010,6,13,93,0.4,91,27.1
Ambaganctg,2010,6,14,55,0,97,25.8
Ambaganctg,2010,6,15,273,0,95,25.7
Ambaganctg,2010,6,16,6,3.8,90,27.7
Ambaganctg,2010,6,17,32,2.4,85,28.1
Ambaganctg,2010,6,18,4,0.3,91,27.3
Ambaganctg,2010,6,19,14,0.2,93,26.7
Ambaganctg,2010,6,20,77,6.3,87,28.2
Ambaganctg,2010,6,21,15,6,85,28.8
Ambaganctg,2010,6,22,12,1.6,90,28.3
Ambaganctg,2010,6,23,10,10.1,81,29.9
Ambaganctg,2010,6,24,0,3.1,83,28.6
Ambaganctg,2010,6,25,11,0,94,27
Ambaganctg,2010,6,26,32,0,90,27.8
Ambaganctg,2010,6,27,47,8.4,82,29.7
Ambaganctg,2010,6,28,0,7.7,85,29.2
Ambaganctg,2010,6,29,101,0.2,91,27.5
Ambaganctg,2010,6,30,43,2.3,85,28.8
Ambaganctg,2010,7,1,0,0,78,29.9
Ambaganctg,2010,7,2,0,0.2,81,29.4
Ambaganctg,2010,7,3,3,3,80,29.2
Ambaganctg,2010,7,4,0,6.05,77,29.9
Ambaganctg,2010,7,5,0,9.15,79,28.9
Ambaganctg,2010,7,6,1,6.15,78,29.1
Ambaganctg,2010,7,7,0,4.65,78,29.3
Ambaganctg,2010,7,8,1,5.9,82,29.4
Ambaganctg,2010,7,9,6,5.1,87,28.3
Ambaganctg,2010,7,10,14,3.25,86,28.7
Ambaganctg,2010,7,11,11,5.2,93,26.9
Ambaganctg,2010,7,12,86,8.8,96,25.9
Ambaganctg,2010,7,13,23,8.35,89,27.7
Ambaganctg,2010,7,14,8,5.25,83,29.1
Ambaganctg,2010,7,15,0,3.2,80,29.7
Ambaganctg,2010,7,16,0,1.05,81,29.9
Ambaganctg,2010,7,17,2,9,81,29.3
Ambaganctg,2010,7,18,0,6.55,80,29.5
Ambaganctg,2010,7,19,1,5.35,83,28.9
Ambaganctg,2010,7,20,2,3.75,81,29
Ambaganctg,2010,7,21,0,2.15,85,28.5
Ambaganctg,2010,7,22,14,4.65,81,29
Ambaganctg,2010,7,23,0,3.8,82,28.9
Ambaganctg,2010,7,24,0,8.1,76,29.4
Ambaganctg,2010,7,25,0,8.55,81,28.1
Ambaganctg,2010,7,26,4,4.65,81,28.3
Ambaganctg,2010,7,27,3,3.65,77,30.4
Ambaganctg,2010,7,28,0,3.25,82,29.8
Ambaganctg,2010,7,29,5,4.2,87,28.6
Ambaganctg,2010,7,30,34,4.8,90,27.3
Ambaganctg,2010,7,31,27,3.7,90,26.9
Ambaganctg,2010,8,1,16,7,82,28.8
Ambaganctg,2010,8,2,0,10.7,79,29.7
Ambaganctg,2010,8,3,0,6.9,80,29.5
Ambaganctg,2010,8,4,1,7.6,81,28.8
Ambaganctg,2010,8,5,5,6.6,79,28.3
Ambaganctg,2010,8,6,1,6.4,79,28.9
Ambaganctg,2010,8,7,0,7.7,78,29.6
Ambaganctg,2010,8,8,0,8.5,80,29.6
Ambaganctg,2010,8,9,2,5.7,82,30.2
Ambaganctg,2010,8,10,6,3.4,88,29.2
Ambaganctg,2010,8,11,22,4,86,28.3
Ambaganctg,2010,8,12,15,2.5,82,29
Ambaganctg,2010,8,13,1,0.8,87,28.1
Ambaganctg,2010,8,14,41,0.1,94,26.6
Ambaganctg,2010,8,15,29,4.4,88,27.6
Ambaganctg,2010,8,16,2,3.5,83,28.5
Ambaganctg,2010,8,17,33,2.3,86,28.3
Ambaganctg,2010,8,18,0,3.3,89,27.8
Ambaganctg,2010,8,19,19,1.8,89,27.4
Ambaganctg,2010,8,20,6,7.8,82,28.7
Ambaganctg,2010,8,21,46,5.7,84,29
Ambaganctg,2010,8,22,1,4.5,84,29.1
Ambaganctg,2010,8,23,0,7.8,82,29.4
Ambaganctg,2010,8,24,49,5,87,28.7
Ambaganctg,2010,8,25,1,7,81,29.2
Ambaganctg,2010,8,26,21,4.3,88,27.8
Ambaganctg,2010,8,27,40,0,91,26.9
Ambaganctg,2010,8,28,7,1.2,85,28
Ambaganctg,2010,8,29,20,9.4,83,29.2
Ambaganctg,2010,8,30,0,8.4,85,28.1
Ambaganctg,2010,8,31,0,8.4,85,28.1
Ambaganctg,2010,9,1,0,10.3,79,29.5
Ambaganctg,2010,9,2,0,8.7,77,30.1
Ambaganctg,2010,9,3,0,4.4,83,29.4
Ambaganctg,2010,9,4,0,9,80,29.2
Ambaganctg,2010,9,5,0,8.7,81,29.2
Ambaganctg,2010,9,6,0,9.4,78,29.6
Ambaganctg,2010,9,7,0,5.6,79,29.3
Ambaganctg,2010,9,8,0,8.6,82,29.3
Ambaganctg,2010,9,9,1,9.5,81,29.8
Ambaganctg,2010,9,10,6,6.7,83,29.2
Ambaganctg,2010,9,11,12,4.6,85,28.4
Ambaganctg,2010,9,12,19,5.5,81,28.7
Ambaganctg,2010,9,13,0,2.7,86,27.3
Ambaganctg,2010,9,14,0,3.1,83,27.8
Ambaganctg,2010,9,15,1,2.5,88,27.2
Ambaganctg,2010,9,16,9,6.3,83,28
Ambaganctg,2010,9,17,7,5.3,83,27.8
Ambaganctg,2010,9,18,2,7.2,82,28.3
Ambaganctg,2010,9,19,4,7.6,84,27.9
Ambaganctg,2010,9,20,0,3.2,85,28.1
Ambaganctg,2010,9,21,0,3.6,87,27.4
Ambaganctg,2010,9,22,2,2.2,86,28.4
Ambaganctg,2010,9,23,2,8.7,82,29.1
Ambaganctg,2010,9,24,0,6.6,86,28
Ambaganctg,2010,9,25,8,0.1,90,26.6
Ambaganctg,2010,9,26,8,3.6,88,27.8
Ambaganctg,2010,9,27,5,6.7,83,28.5
Ambaganctg,2010,9,28,0,5.8,85,28.5
Ambaganctg,2010,9,29,0,8.6,81,29.2
Ambaganctg,2010,9,30,0,8,75,29.5
Ambaganctg,2010,10,1,0,8.6,79,30
Ambaganctg,2010,10,2,0,10,80,30.8
Ambaganctg,2010,10,3,0,8.6,76,30.6
Ambaganctg,2010,10,4,0,9.3,81,30.8
Ambaganctg,2010,10,5,0,4.6,82,27.9
Ambaganctg,2010,10,6,23,0,96,24.7
Ambaganctg,2010,10,7,29,0,96,24.7
Ambaganctg,2010,10,8,110,0,95,26.4
Ambaganctg,2010,10,9,35,0.8,88,27.3
Ambaganctg,2010,10,10,1,3.9,87,27.4
Ambaganctg,2010,10,11,0,8.5,81,28.6
Ambaganctg,2010,10,12,0,6.9,84,29
Ambaganctg,2010,10,13,0,7.5,81,30.2
Ambaganctg,2010,10,14,3,3.7,91,27.4
Ambaganctg,2010,10,15,57,9.8,78,29.1
Ambaganctg,2010,10,16,0,9.2,79,28.7
Ambaganctg,2010,10,17,0,9.8,80,29.1
Ambaganctg,2010,10,18,0,8.9,83,29.4
Ambaganctg,2010,10,19,0,7.6,82,29.8
Ambaganctg,2010,10,20,2,6.7,81,28.5
Ambaganctg,2010,10,21,0,8.4,83,29.2
Ambaganctg,2010,10,22,0,5.6,84,28.2
Ambaganctg,2010,10,23,11,6.8,85,28.4
Ambaganctg,2010,10,24,13,1.9,91,27
Ambaganctg,2010,10,25,17,5.5,84,27.7
Ambaganctg,2010,10,26,0,6.4,83,27.9
Ambaganctg,2010,10,27,0,6.8,84,27.4
Ambaganctg,2010,10,28,0,8.8,78,27.3
Ambaganctg,2010,10,29,0,9.7,77,26.4
Ambaganctg,2010,10,30,0,10,79,27.8
Ambaganctg,2010,10,31,0,9.8,80,28.1
Ambaganctg,2010,11,1,52,7.5,86,27
Ambaganctg,2010,11,2,0,7.9,80,26.9
Ambaganctg,2010,11,3,0,9.2,80,27
Ambaganctg,2010,11,4,0,10.3,77,27.6
Ambaganctg,2010,11,5,0,10.4,82,28.1
Ambaganctg,2010,11,6,0,8.6,83,28.1
Ambaganctg,2010,11,7,0,9.6,74,28.7
Ambaganctg,2010,11,8,0,9,77,26.3
Ambaganctg,2010,11,9,0,9.9,79,25.6
Ambaganctg,2010,11,10,0,9.9,75,25.3
Ambaganctg,2010,11,11,0,8.7,80,25.1
Ambaganctg,2010,11,12,0,7.9,80,24.9
Ambaganctg,2010,11,13,0,8.7,79,25.1
Ambaganctg,2010,11,14,0,9.7,78,25.5
Ambaganctg,2010,11,15,0,10,76,25.5
Ambaganctg,2010,11,16,0,9.6,76,25.3
Ambaganctg,2010,11,17,0,8,82,25.1
